工作地址,發證日期起,發證日期迄,職類等級,任職單位
"臺南市永康區鹽行路206號","1040716","1080715","中餐烹調丙級","嘉南王餐飲店"
"臺南市永康區五福街71號","1040716","1080715","中餐烹調丙級","台南市私立威爾森幼兒園"
"臺南市大武街42之1號","1040716","1080715","中餐烹調丙級","全家香自助餐"
"臺南市大內區頭社里83-16號","1040716","1080715","中餐烹調丙級","台南市私立康慈老人長期照顧中心"
"臺南市大武街42之1號","1040716","1080715","中餐烹調丙級","全家香自助餐"
"臺南市大武街42之1號","1040716","1080715","中餐烹調丙級","全家香自助餐"
"臺南市仁德區大同路三段379號","1040716","1080715","中餐烹調丙級","永豐食品工廠"
"臺南市大武街42之1號","1040716","1080715","中餐烹調丙級","全家香自助餐"
"臺南市大武街42之1號","1040716","1080715","中餐烹調丙級","全家香自助餐"
"臺南市玉井區玉井鄉層林村115號","1040716","1080715","中餐烹調丙級","台南縣玉井層林國小"
"臺南市大武街42之1號","1040716","1080715","中餐烹調丙級","全家香自助餐"
"臺南市北區小東路151號","1040716","1080715","中餐烹調丙級","星福泰泰式料理"
"彰化縣秀水鄉民意街349巷13號","1040722","1080721","中餐烹調丙級","觀音齋素食店"
"高雄市大寮區內坑路77-36號","1040723","1080722","中餐烹調丙級","高雄市私立松喬老人養護中心"
"桃園市八德區華康街180號","1040722","1080721","中餐烹調丙級","盛新食品企業股份有限公司"
"桃園市八德區華康街180號","1040722","1080721","中餐烹調丙級","盛新食品企業股份有限公司"
"臺北市萬華區環河南路1段77號","1040722","1080721","中餐烹調丙級","豪景大飯店"
"臺北市北投區光明路236號","1040722","1080721","中餐烹調丙級","日勝生加賀屋國際溫泉飯店"
"臺北市中正區忠孝西路一段38號","1040722","1080721","中餐烹調丙級","台北凱撒大飯店"
"臺北市北投區幽雅路30號","1040722","1080721","西餐烹調丙級","北投麗禧溫泉酒店股份有限公司"
"臺南市麻豆區麻口里1-23號","1040708","1080707","中餐烹調丙級","統一武藏野股份有限公司"
"臺北市內湖區文湖街60巷32號1樓","1040722","1080721","中餐烹調丙級","福氣食品有限公司"
"臺南市大武街42之1號","1040716","1080715","中餐烹調丙級","全家香自助餐"
"臺南市大武街42之1號","1040716","1080715","中餐烹調丙級","全家香自助餐"
"新北市淡水區觀海路83號","1040722","1080721","中餐烹調丙級","福容大飯店股份有限公司"
"新北市樹林區武林街16-1號","1040722","1080721","中餐烹調丙級","久翔食品股份有限公司"
"臺中市豐原區安康路100號","1050907","1090906","中餐烹調丙級","署立豐原醫院"
"南投縣埔里鎮東潤路33-2號","1050907","1090906","中餐烹調丙級","財團法人私立台東基督教阿尼色弗兒童之家附設南投家園"
"新北市新莊區壽山路33之22號","1050907","1090906","中餐烹調丙級","鼎正有限公司"
"屏東縣內埔鄉東寧村南寧路133號","1050911","1090910","中餐烹調丙級","玖興自助餐"
"臺東縣大武鄉尚武村政通五街6之1號","1050911","1090910","中餐烹調丙級","臺東縣大武鄉公所鄉立幼兒園"
"臺東市中興路3段549號","1050911","1090910","中餐烹調丙級","財團法人台東縣私立台東仁愛之家"
"屏東縣林邊鄉屏東縣林邊鄉美華路90號","1050911","1090910","中餐烹調丙級","林邊國小"
"臺中市西屯區台灣大道二段666號","1051015","1091014","中餐烹調丙級","長榮桂冠酒店"
"苗栗縣竹南鎮照南國小","1051016","1091015","中餐烹調丙級","竹南鎮照南國小"
"宜蘭縣宜蘭市宜興路三段202號","1051022","1091021","中餐烹調丙級","宜珍實業社"
"宜蘭縣員山鄉惠民路342號","1051023","1091022","中餐烹調丙級","全順餐盒食品工廠"
"桃園市中壢區文化二路161號","1051017","1091016","中餐烹調丙級","中壢市元生國小"
"屏東縣屏東市屏東市工業區工業五路7號","1051018","1091017","中餐烹調丙級","阿米多福食品有限公司"
"花蓮市美工路15號","1051018","1091017","中餐烹調丙級","香又香餐盒食品有限公司"
"花蓮市美工路15號","1051018","1091017","中餐烹調丙級","香又香餐盒食品有限公司"
"臺北市大安區建國南路一段266號","1051018","1091017","中餐烹調丙級","福容大飯店(股)-台北店"
"臺北市松山區敦化南路一段25號2樓","1051018","1091017","中餐烹調丙級","吉品海鮮股份有限公司"
"中西區台南市成功路1號","1051018","1091017","中餐烹調丙級","台南大飯店"
"苗栗縣苗栗市為公路383號","1051018","1091017","中餐烹調丙級","苗福飲食店"
"泰安鄉錦水村圓墩58號","1051018","1091017","中餐烹調乙級","泰安觀止溫泉股份有限公司"
"高雄市新興區七賢一路311號","1051021","1091020","中餐烹調丙級","高雄福華大飯店"
"臺南市永康區中正北路130號(扁嘴薑母鴨)","1051025","1091024","中餐烹調丙級","扁嘴薑母鴨"
"臺中市太平區永平路2段476巷16號","1051022","1091021","中餐烹調丙級","飪珍記食品股份有限公司"
"臺南市新營區隋唐街200號 民雄海產餐廳","1051022","1091021","中餐烹調丙級","民雄海產餐廳"
"高雄市岡山區岡山路304號 太上皇清粥小棧","1051022","1091021","中餐烹調丙級","太上皇清粥小棧"
"高雄市岡山區岡山路304號 太上皇清粥小棧","1051022","1091021","中餐烹調丙級","太上皇清粥小棧"
"臺南市南區中華西路一段2巷17號","1030210","1070209","中餐烹調丙級","台南市南區永華國民小學"
"臺中市潭子區大富路1段80號","1051023","1091022","中餐烹調丙級","富鑫菓菜有限公司"
"臺中市潭子區大富路1段80號","1051023","1091022","中餐烹調丙級","富鑫菓菜有限公司"
"臺北市內湖區內湖路一段91巷16號","1030626","1070625","中餐烹調丙級","福冠團膳有限公司"
"臺南市安南區海佃路一段378號","1030626","1070625","中餐烹調丙級","長春健康素食自助餐"
"臺南市東區大同路一段201號","1030626","1070625","中餐烹調丙級","長春健康素食自助餐"
"宜蘭縣蘇澳鎮蘇濱路一段301號","1030630","1070629","中餐烹調丙級","鼎正有限公司-臺北榮民總醫院員山分院"
"臺南市北區開元路355之3號","1030626","1070625","中餐烹調丙級","長春健康素食自助餐"
"宜蘭縣羅東鎮光榮路280號","1030703","1070702","中餐烹調丙級","金樽喜宴餐廳廣場"
"臺北市北投區石牌路二段201號","1030626","1070625","中餐烹調丙級","台北榮總營養部"
"臺北市北投區石牌路二段201號","1030626","1070625","中餐烹調丙級","台北榮總營養部"
"花蓮縣花蓮市林園1-1號","1030626","1070625","中餐烹調丙級","美侖大飯店"
"臺北市內湖區內湖路一段91巷16號","1030626","1070625","中餐烹調丙級","福冠團膳有限公司"
"臺南市北區開元路355-3號","1030626","1070625","中餐烹調丙級","長春健康素食自助餐"
"臺南市安南區安和路一段59-1號","1030626","1070625","中餐烹調丙級","長春健康素食自助餐"
"臺南市東區大同路一段201號","1030627","1070626","中餐烹調丙級","長春健康素食自助餐"
"臺南市東區中華東路二段131-1號","1030627","1070626","中餐烹調丙級","長春健康素食自助餐"
"澎湖縣馬公市新店路477號","1041112","1081111","中餐烹調丙級","元泰大飯店企業有限公司"
"高雄市楠梓區藍田路288號","1041112","1081111","中餐烹調丙級","王品餐飲股份有限公司品田楠梓家樂福分公司"
"臺中市豐原區水源路420號","1041114","1081113","中餐烹調丙級","宜豐園餐品企業社"
"南投縣國姓鄉北港村北原路36-2號","1041112","1081111","中餐烹調丙級","秋山堂企業股份有限公司-南投營業所"
"屏東縣潮州鎮四春里(路)37之1號","1040401","1080331","中餐烹調丙級","屏東縣餐飲業職業工會"
"臺中市潭子區中山路二段386號","1041108","1081107","中餐烹調丙級","風采人文咖啡館(潭子)"
"臺中市西區館前路57號","1041112","1081111","中餐烹調丙級","全國大飯店股份有限公司"
"臺中市西區館前路57號","1041112","1081111","西餐烹調丙級","全國大飯店股份有限公司"
"臺北市松山區光復南路1號2樓","1041112","1081111","中餐烹調丙級","王品餐飲(股)公司義塔台北光復南店"
"彰化縣彰化市中正路二段777號","1041112","1081111","中餐烹調丙級","王品餐飲股份有限公司品田彰化中正分公司"
"臺北市士林區忠誠路二段188號B1","1041112","1081111","中餐烹調丙級","王品餐飲(股)公司西堤台北基隆分公司"
"臺北市士林區忠誠路二段188號B1","1041112","1081111","中餐烹調丙級","王品餐飲(股)公司西堤台北基隆分公司"
"彰化縣彰化市彰鹿路168巷26號","1040803","1080802","中餐烹調丙級","巧之味食品廠有限公司"
"屏東縣內埔鄉光明路537號","1040811","1080810","中餐烹調丙級","第一素食"
"桃園市楊梅區永平路59巷1號","1040811","1080810","中餐烹調丙級","榮興企業社"
"屏東縣內埔鄉富田村富豐路328號","1040811","1080810","中餐烹調丙級","邱氏咖啡巧克力"
"臺北市大安區忠孝東路4段172號2樓","1040811","1080810","中餐烹調丙級","神旺大飯店"
"屏東縣內埔鄉東寧村北寧路140號","1040811","1080810","中餐烹調丙級","蟹老板美食店"
"雲林縣古坑鄉永光村大湖口67號-劍湖山世界","1040811","1080810","西餐烹調丙級","劍湖山世界(股)公司"
"臺中市東勢區石城街17號","1040706","1080705","中餐烹調丙級","臺中市東勢區石城國民小學"
"臺北市中山區松江路63號B2","1040811","1080810","中餐烹調丙級","長榮桂冠酒店"
"彰化縣溪湖鎮中山里大溪路一段571巷13號","1040811","1080810","中餐烹調丙級","延杰股份有限公司"
"臺北市中山區林森北路369號","1040811","1080810","中餐烹調丙級","華泰大飯店"
"臺北市中山區林森北路369號","1040811","1080810","中餐烹調丙級","華泰大飯店"
"臺北市中山區林森北路369號","1040811","1080810","中餐烹調丙級","華泰大飯店"
"高雄市鳳山區建國路二段1號","1040811","1080810","中餐烹調丙級","台灣松鶴餐飲事業有限公司"
"臺南市中西區中西區藥王里大福街6號","1040811","1080810","中餐烹調丙級","大道食品有限公司"
"高雄市鹽埕區大仁路43號","1040811","1080810","中餐烹調丙級","雲朗觀光股份有限公司-高雄翰品酒店"
"新竹市新竹市新竹市公道五路三段536巷66號","1040811","1080810","中餐烹調丙級","蕓慶企業有限公司"
"高雄市前金區成功一路266號","1040811","1080810","中餐烹調丙級","漢來美食(股)公司高雄分公司"
"高雄市前金區成功一路266號","1040811","1080810","中餐烹調丙級","漢來美食(股)公司高雄分公司"
"新北市樹林區忠愛街2號1樓","1040811","1080810","中餐烹調丙級","昱品食品有限公司"
"新竹市新竹市新竹市公道五路三段536巷66號","1040811","1080810","中餐烹調丙級","蕓慶企業有限公司"
"新竹市新竹市新竹市公道五路三段536巷66號","1040811","1080810","中餐烹調丙級","蕓慶企業有限公司"
"高雄市前金區成功一路266號","1040811","1080810","中餐烹調丙級","漢來美食(股)公司高雄分公司"
"新北市新店區頂城五街80號","1040811","1080810","中餐烹調丙級","昱品食品有限公司-康橋雙語學校青山校區"
"新北市新店區頂城五街80號","1040811","1080810","中餐烹調丙級","昱品食品有限公司-康橋雙語學校青山校區"
"新北市新店區頂城五街80號","1040811","1080810","中餐烹調丙級","昱品食品有限公司-康橋雙語學校青山校區"
"新北市新店區頂城五街80號","1040811","1080810","中餐烹調丙級","昱品食品有限公司-康橋雙語學校青山校區"
"新北市新店區頂城五街80號","1040811","1080810","中餐烹調丙級","昱品食品有限公司-康橋雙語學校青山校區"
"新北市新店區頂城五街80號","1040811","1080810","中餐烹調丙級","昱品食品有限公司-康橋雙語學校青山校區"
"新北市深坑區北深路三段236號","1040722","1080721","中餐烹調丙級","福容大飯店股份有限公司"
"新北市新莊區五工路66號","1040722","1080721","中餐烹調丙級","雲品國際酒店股份有限公司"
"高雄市鳳山區文濱路132號2樓","1040722","1080721","中餐烹調丙級","小鳴門親子餐廳"
"臺南市開元路286號8樓","1040716","1080715","中餐烹調丙級","安安月子餐"
"臺南市開元路286號8樓","1040716","1080715","中餐烹調丙級","安安月子餐"
"臺南市開元路286號8樓","1040716","1080715","中餐烹調丙級","安安月子餐"
"臺南市臺北市 中山區 中山北路二段39巷3號","1040716","1080715","中餐烹調丙級","晶華國際酒店(股)公司"
"臺南市台南市永康區中正南路738號","1040716","1080715","中餐烹調丙級","祺琳池上飯包"
"高雄市前金區民生二路202號","1040722","1080721","中餐烹調丙級","高雄國賓大飯店"
"桃園市蘆竹區龍壽街1段8號","1040723","1080722","中餐烹調丙級","好鮮股份有限公司"
"桃園市蘆竹區龍壽街一段8號","1040723","1080722","中餐烹調丙級","好鮮股份有限公司"
